n_topics,topic,word_idx,weight
10.0,1.0,14.0,2.787048288155347e-06
10.0,1.0,15.0,2.787048288155347e-06
10.0,1.0,16.0,2.787048288155347e-06
10.0,1.0,17.0,0.0007328343344852328
10.0,1.0,18.0,2.7870521535078296e-06
10.0,1.0,19.0,2.787048288155347e-06
10.0,1.0,20.0,2.787048288155347e-06
10.0,1.0,21.0,2.787048288155347e-06
10.0,1.0,22.0,2.787048288155347e-06
10.0,1.0,23.0,2.787048288155347e-06
10.0,2.0,0.0,5.433497790363617e-06
10.0,2.0,1.0,0.0015204327646642923
10.0,2.0,2.0,5.4335368986357935e-06
10.0,2.0,3.0,5.433497790363617e-06
10.0,2.0,4.0,5.433497790363617e-06
10.0,2.0,5.0,5.433497790363617e-06
10.0,2.0,6.0,5.433497790363617e-06
10.0,2.0,7.0,5.433497790363617e-06
10.0,2.0,8.0,5.433497790363617e-06
10.0,2.0,9.0,0.5814371705055237
10.0,2.0,10.0,0.41692838072776794
10.0,2.0,11.0,5.433517344499705e-06
10.0,2.0,12.0,5.433497790363617e-06
10.0,2.0,13.0,5.433497790363617e-06
10.0,2.0,14.0,5.433497790363617e-06
10.0,2.0,15.0,5.433497790363617e-06
10.0,2.0,16.0,5.433497790363617e-06
10.0,2.0,17.0,5.433510978036793e-06
10.0,2.0,18.0,5.433505521068582e-06
10.0,2.0,19.0,5.433497790363617e-06
10.0,2.0,20.0,5.433497790363617e-06
10.0,2.0,21.0,5.433497790363617e-06
10.0,2.0,22.0,5.433497790363617e-06
10.0,2.0,23.0,5.433497790363617e-06
10.0,3.0,0.0,4.862131390837021e-06
10.0,3.0,1.0,0.033049024641513824
10.0,3.0,2.0,0.0023914112243801355
10.0,3.0,3.0,4.862131390837021e-06
10.0,3.0,4.0,4.862131390837021e-06
10.0,3.0,5.0,4.862131390837021e-06
10.0,3.0,6.0,4.862131390837021e-06
10.0,3.0,7.0,4.862131390837021e-06
10.0,3.0,8.0,4.862131390837021e-06
10.0,3.0,9.0,0.005999469198286533
10.0,3.0,10.0,0.9584628939628601
10.0,3.0,11.0,4.862149125983706e-06
10.0,3.0,12.0,4.862131390837021e-06
10.0,3.0,13.0,4.862131390837021e-06
10.0,3.0,14.0,4.862131390837021e-06
10.0,3.0,15.0,4.862131390837021e-06
10.0,3.0,16.0,4.862131390837021e-06
10.0,3.0,17.0,4.862144123762846e-06
10.0,3.0,18.0,4.862138666794635e-06
10.0,3.0,19.0,4.8621463974996004e-06
10.0,3.0,20.0,4.862131390837021e-06
10.0,3.0,21.0,4.862131390837021e-06
10.0,3.0,22.0,4.862131390837021e-06
10.0,3.0,23.0,4.862131390837021e-06
10.0,4.0,0.0,2.4837108369979433e-08
10.0,4.0,1.0,0.9994019865989685
10.0,4.0,2.0,2.4839772905238533e-08
10.0,4.0,3.0,2.4837108369979433e-08
10.0,4.0,4.0,2.4837108369979433e-08
10.0,4.0,5.0,2.4837108369979433e-08
10.0,4.0,6.0,2.4837108369979433e-08
10.0,4.0,7.0,2.4837108369979433e-08
10.0,4.0,8.0,2.4837108369979433e-08
10.0,4.0,9.0,2.483723271495819e-08
10.0,4.0,10.0,2.483711902812047e-08
10.0,4.0,11.0,2.4837110146336272e-08
10.0,4.0,12.0,2.4837108369979433e-08
10.0,4.0,13.0,2.4837108369979433e-08
10.0,4.0,14.0,2.4837108369979433e-08
10.0,4.0,15.0,2.4837108369979433e-08
10.0,4.0,16.0,2.4837108369979433e-08
10.0,4.0,17.0,0.0005975183448754251
10.0,4.0,18.0,2.483711192269311e-08
10.0,4.0,19.0,2.4837110146336272e-08
10.0,4.0,20.0,2.4837108369979433e-08
10.0,4.0,21.0,2.4837108369979433e-08
10.0,4.0,22.0,2.4837108369979433e-08
10.0,4.0,23.0,2.4837108369979433e-08
10.0,5.0,0.0,3.4793237091435003e-07
10.0,5.0,1.0,0.005014515016227961
10.0,5.0,2.0,3.4793322356563294e-07
10.0,5.0,3.0,3.4793237091435003e-07
