n_topics,topic,word_idx,weight
10.0,1.0,19.0,2.0021908575529324e-09
10.0,1.0,20.0,2.0021908575529324e-09
10.0,1.0,21.0,2.0021908575529324e-09
10.0,1.0,22.0,2.0021908575529324e-09
10.0,1.0,23.0,2.0021908575529324e-09
10.0,2.0,0.0,0.008296947926282883
10.0,2.0,1.0,0.9917027354240417
10.0,2.0,2.0,1.7708867261490013e-08
10.0,2.0,3.0,1.7708275734662493e-08
10.0,2.0,4.0,1.7707261434907196e-08
10.0,2.0,5.0,1.7707261434907196e-08
10.0,2.0,6.0,1.7707261434907196e-08
10.0,2.0,7.0,1.7707261434907196e-08
10.0,2.0,8.0,1.7707261434907196e-08
10.0,2.0,9.0,1.7707261434907196e-08
10.0,2.0,10.0,1.7707261434907196e-08
10.0,2.0,11.0,1.7707261434907196e-08
10.0,2.0,12.0,1.7707261434907196e-08
10.0,2.0,13.0,1.7707261434907196e-08
10.0,2.0,14.0,1.7707261434907196e-08
10.0,2.0,15.0,1.7707261434907196e-08
10.0,2.0,16.0,1.7707261434907196e-08
10.0,2.0,17.0,1.7707261434907196e-08
10.0,2.0,18.0,1.7707261434907196e-08
10.0,2.0,19.0,1.7707261434907196e-08
10.0,2.0,20.0,1.7707261434907196e-08
10.0,2.0,21.0,1.7707261434907196e-08
10.0,2.0,22.0,1.7707261434907196e-08
10.0,2.0,23.0,1.7707261434907196e-08
10.0,3.0,0.0,0.3222978413105011
10.0,3.0,1.0,0.409367173910141
10.0,3.0,2.0,0.2683338224887848
10.0,3.0,3.0,5.319914464507747e-08
10.0,3.0,4.0,5.3192401594515104e-08
10.0,3.0,5.0,5.3192401594515104e-08
10.0,3.0,6.0,5.3192401594515104e-08
10.0,3.0,7.0,5.3192401594515104e-08
10.0,3.0,8.0,5.3192401594515104e-08
10.0,3.0,9.0,5.3192401594515104e-08
10.0,3.0,10.0,5.3192401594515104e-08
10.0,3.0,11.0,5.3192401594515104e-08
10.0,3.0,12.0,5.3192401594515104e-08
10.0,3.0,13.0,5.3192401594515104e-08
10.0,3.0,14.0,5.3192401594515104e-08
10.0,3.0,15.0,5.3192401594515104e-08
10.0,3.0,16.0,5.3192401594515104e-08
10.0,3.0,17.0,5.3192401594515104e-08
10.0,3.0,18.0,5.3192401594515104e-08
10.0,3.0,19.0,5.3192401594515104e-08
10.0,3.0,20.0,5.3192401594515104e-08
10.0,3.0,21.0,5.3192401594515104e-08
10.0,3.0,22.0,5.3192401594515104e-08
10.0,3.0,23.0,5.3192401594515104e-08
10.0,4.0,0.0,0.003209139220416546
10.0,4.0,1.0,9.465329497970743e-08
10.0,4.0,2.0,9.465185968338119e-08
10.0,4.0,3.0,0.996788740158081
10.0,4.0,4.0,9.462211636446227e-08
10.0,4.0,5.0,9.462211636446227e-08
10.0,4.0,6.0,9.462211636446227e-08
10.0,4.0,7.0,9.462211636446227e-08
10.0,4.0,8.0,9.462211636446227e-08
10.0,4.0,9.0,9.462211636446227e-08
10.0,4.0,10.0,9.462211636446227e-08
10.0,4.0,11.0,9.462211636446227e-08
10.0,4.0,12.0,9.462211636446227e-08
10.0,4.0,13.0,9.462211636446227e-08
10.0,4.0,14.0,9.462211636446227e-08
10.0,4.0,15.0,9.462211636446227e-08
10.0,4.0,16.0,9.462211636446227e-08
10.0,4.0,17.0,9.462211636446227e-08
10.0,4.0,18.0,9.462211636446227e-08
10.0,4.0,19.0,9.462211636446227e-08
10.0,4.0,20.0,9.462211636446227e-08
10.0,4.0,21.0,9.462211636446227e-08
10.0,4.0,22.0,9.462211636446227e-08
10.0,4.0,23.0,9.462211636446227e-08
10.0,5.0,0.0,0.3333033621311188
10.0,5.0,1.0,0.22356373071670532
10.0,5.0,2.0,0.12025731056928635
10.0,5.0,3.0,0.32287269830703735
10.0,5.0,4.0,1.4502879253086576e-07
10.0,5.0,5.0,1.4502877832001104e-07
10.0,5.0,6.0,1.4502877832001104e-07
10.0,5.0,7.0,1.4502877832001104e-07
10.0,5.0,8.0,1.4502877832001104e-07
10.0,5.0,9.0,1.4502877832001104e-07
10.0,5.0,10.0,1.4502877832001104e-07
10.0,5.0,11.0,1.4502877832001104e-07
10.0,5.0,12.0,1.4502877832001104e-07
10.0,5.0,13.0,1.4502877832001104e-07
10.0,5.0,14.0,1.4502877832001104e-07
10.0,5.0,15.0,1.4502877832001104e-07
10.0,5.0,16.0,1.4502877832001104e-07
10.0,5.0,17.0,1.4502877832001104e-07
10.0,5.0,18.0,1.4502877832001104e-07
10.0,5.0,19.0,1.4502877832001104e-07
10.0,5.0,20.0,1.4502877832001104e-07
10.0,5.0,21.0,1.4502877832001104e-07
10.0,5.0,22.0,1.4502877832001104e-07
10.0,5.0,23.0,1.4502877832001104e-07
10.0,6.0,0.0,0.0004494066524785012
10.0,6.0,1.0,5.8812562201637775e-05
10.0,6.0,2.0,5.881255856365897e-05
10.0,6.0,3.0,5.881255856365897e-05
10.0,6.0,4.0,5.881255856365897e-05
10.0,6.0,5.0,5.8812551287701353e-05
10.0,6.0,6.0,5.8812551287701353e-05
10.0,6.0,7.0,5.8812551287701353e-05
10.0,6.0,8.0,0.9982567429542542
10.0,6.0,9.0,5.8812562201637775e-05
10.0,6.0,10.0,5.881255856365897e-05
10.0,6.0,11.0,5.881255856365897e-05
10.0,6.0,12.0,5.8812551287701353e-05
10.0,6.0,13.0,5.8812551287701353e-05
10.0,6.0,14.0,5.8812551287701353e-05
10.0,6.0,15.0,5.8812551287701353e-05
10.0,6.0,16.0,5.8812551287701353e-05
10.0,6.0,17.0,5.8812551287701353e-05
10.0,6.0,18.0,5.8812551287701353e-05
10.0,6.0,19.0,5.8812551287701353e-05
10.0,6.0,20.0,5.8812551287701353e-05
10.0,6.0,21.0,5.8812551287701353e-05
10.0,6.0,22.0,5.8812551287701353e-05
10.0,6.0,23.0,5.8812551287701353e-05
10.0,7.0,0.0,0.0010427609086036682
10.0,7.0,1.0,0.0010427605593577027
10.0,7.0,2.0,0.001042760442942381
10.0,7.0,3.0,0.0010427609086036682
10.0,7.0,4.0,0.15913072228431702
10.0,7.0,5.0,0.001042757648974657
10.0,7.0,6.0,0.001042757648974657
10.0,7.0,7.0,0.001042757648974657
10.0,7.0,8.0,0.0010427619563415647
10.0,7.0,9.0,0.0010427619563415647
10.0,7.0,10.0,0.02504074200987816
10.0,7.0,11.0,0.79393070936203
10.0,7.0,12.0,0.001042757648974657
10.0,7.0,13.0,0.001042757648974657
10.0,7.0,14.0,0.001042757648974657
10.0,7.0,15.0,0.001042757648974657
10.0,7.0,16.0,0.001042757648974657
10.0,7.0,17.0,0.001042757648974657
10.0,7.0,18.0,0.001042757648974657
10.0,7.0,19.0,0.001042757648974657
10.0,7.0,20.0,0.001042757648974657
10.0,7.0,21.0,0.001042757648974657
10.0,7.0,22.0,0.001042757648974657
10.0,7.0,23.0,0.001042757648974657
10.0,8.0,0.0,0.0001880206837086007
10.0,8.0,1.0,0.0001880206837086007
10.0,8.0,2.0,0.00018802066915668547
10.0,8.0,3.0,0.00018802065460477024
10.0,8.0,4.0,0.00018802061094902456
10.0,8.0,5.0,0.00018802059639710933
10.0,8.0,6.0,0.00018802059639710933
10.0,8.0,7.0,0.00018802059639710933
10.0,8.0,8.0,0.10805344581604004
10.0,8.0,9.0,0.8878101706504822
10.0,8.0,10.0,0.00018802066915668547
10.0,8.0,11.0,0.00018802065460477024
10.0,8.0,12.0,0.00018802059639710933
10.0,8.0,13.0,0.00018802059639710933
10.0,8.0,14.0,0.00018802059639710933
10.0,8.0,15.0,0.00018802059639710933
10.0,8.0,16.0,0.00018802059639710933
10.0,8.0,17.0,0.00018802059639710933
10.0,8.0,18.0,0.00018802059639710933
10.0,8.0,19.0,0.00018802059639710933
10.0,8.0,20.0,0.00018802059639710933
10.0,8.0,21.0,0.00018802059639710933
10.0,8.0,22.0,0.00018802059639710933
10.0,8.0,23.0,0.00018802059639710933
10.0,9.0,0.0,0.0003480813466012478
10.0,9.0,1.0,0.00034808131749741733
10.0,9.0,2.0,0.0003480812592897564
10.0,9.0,3.0,0.0003480812883935869
10.0,9.0,4.0,0.0003480810846667737
10.0,9.0,5.0,0.0003480809973552823
10.0,9.0,6.0,0.0003480809973552823
10.0,9.0,7.0,0.0003480809973552823
10.0,9.0,8.0,0.00034808143391273916
10.0,9.0,9.0,0.0003484560875222087
10.0,9.0,10.0,0.9919937252998352
10.0,9.0,11.0,0.0003480814048089087
10.0,9.0,12.0,0.0003480809973552823
10.0,9.0,13.0,0.0003480809973552823
10.0,9.0,14.0,0.0003480809973552823
10.0,9.0,15.0,0.0003480809973552823
10.0,9.0,16.0,0.0003480809973552823
10.0,9.0,17.0,0.0003480809973552823
10.0,9.0,18.0,0.0003480809973552823
10.0,9.0,19.0,0.0003480809973552823
10.0,9.0,20.0,0.0003480809973552823
10.0,9.0,21.0,0.0003480809973552823
10.0,9.0,22.0,0.0003480809973552823
10.0,9.0,23.0,0.0003480809973552823
10.0,10.0,0.0,0.0014246400678530335
10.0,10.0,1.0,5.159982265467988e-06
10.0,10.0,2.0,0.9985690712928772
10.0,10.0,3.0,5.3355005746880124e-08
10.0,10.0,4.0,5.3348308881595585e-08
10.0,10.0,5.0,5.3348308881595585e-08
10.0,10.0,6.0,5.3348308881595585e-08
10.0,10.0,7.0,5.3348308881595585e-08
10.0,10.0,8.0,5.3348308881595585e-08
10.0,10.0,9.0,5.3348308881595585e-08
10.0,10.0,10.0,5.3348308881595585e-08
10.0,10.0,11.0,5.3348308881595585e-08
10.0,10.0,12.0,5.3348308881595585e-08
10.0,10.0,13.0,5.3348308881595585e-08
10.0,10.0,14.0,5.3348308881595585e-08
10.0,10.0,15.0,5.3348308881595585e-08
10.0,10.0,16.0,5.3348308881595585e-08
10.0,10.0,17.0,5.3348308881595585e-08
10.0,10.0,18.0,5.3348308881595585e-08
10.0,10.0,19.0,5.3348308881595585e-08
10.0,10.0,20.0,5.3348308881595585e-08
10.0,10.0,21.0,5.3348308881595585e-08
10.0,10.0,22.0,5.3348308881595585e-08
10.0,10.0,23.0,5.3348308881595585e-08
20.0,1.0,0.0,0.24734516441822052
20.0,1.0,1.0,0.16907647252082825
20.0,1.0,2.0,0.21884436905384064
20.0,1.0,3.0,0.36473149061203003
20.0,1.0,4.0,1.2954484418514767e-07
20.0,1.0,5.0,1.2954484418514767e-07
20.0,1.0,6.0,1.2954484418514767e-07
20.0,1.0,7.0,1.2954484418514767e-07
20.0,1.0,8.0,1.2954484418514767e-07
20.0,1.0,9.0,1.2954484418514767e-07
20.0,1.0,10.0,1.2954484418514767e-07
20.0,1.0,11.0,1.2954484418514767e-07
20.0,1.0,12.0,1.2954484418514767e-07
20.0,1.0,13.0,1.2954484418514767e-07
20.0,1.0,14.0,1.2954484418514767e-07
20.0,1.0,15.0,1.2954484418514767e-07
20.0,1.0,16.0,1.2954484418514767e-07
20.0,1.0,17.0,1.2954484418514767e-07
20.0,1.0,18.0,1.2954484418514767e-07
20.0,1.0,19.0,1.2954484418514767e-07
20.0,1.0,20.0,1.2954484418514767e-07
20.0,1.0,21.0,1.2954484418514767e-07
20.0,1.0,22.0,1.2954484418514767e-07
20.0,1.0,23.0,1.2954484418514767e-07
20.0,2.0,0.0,0.010475676506757736
20.0,2.0,1.0,0.2998558282852173
20.0,2.0,2.0,0.6896674036979675
20.0,2.0,3.0,4.7944059389237736e-08
20.0,2.0,4.0,4.7944059389237736e-08
20.0,2.0,5.0,4.7944059389237736e-08
20.0,2.0,6.0,4.7944059389237736e-08
20.0,2.0,7.0,4.7944059389237736e-08
20.0,2.0,8.0,4.7944059389237736e-08
20.0,2.0,9.0,4.7944059389237736e-08
20.0,2.0,10.0,4.7944059389237736e-08
20.0,2.0,11.0,4.7944059389237736e-08
20.0,2.0,12.0,4.7944059389237736e-08
20.0,2.0,13.0,4.7944059389237736e-08
20.0,2.0,14.0,4.7944059389237736e-08
20.0,2.0,15.0,4.7944059389237736e-08
20.0,2.0,16.0,4.7944059389237736e-08
20.0,2.0,17.0,4.7944059389237736e-08
20.0,2.0,18.0,4.7944059389237736e-08
20.0,2.0,19.0,4.7944059389237736e-08
20.0,2.0,20.0,4.7944059389237736e-08
20.0,2.0,21.0,4.7944059389237736e-08
20.0,2.0,22.0,4.7944059389237736e-08
20.0,2.0,23.0,4.7944059389237736e-08
20.0,3.0,0.0,0.00183061882853508
20.0,3.0,1.0,5.370378275415533e-08
20.0,3.0,2.0,5.370378275415533e-08
20.0,3.0,3.0,0.9981681704521179
20.0,3.0,4.0,5.370378275415533e-08
20.0,3.0,5.0,5.370378275415533e-08
20.0,3.0,6.0,5.370378275415533e-08
20.0,3.0,7.0,5.370378275415533e-08
20.0,3.0,8.0,5.370378275415533e-08
20.0,3.0,9.0,5.370378275415533e-08
20.0,3.0,10.0,5.370378275415533e-08
20.0,3.0,11.0,5.370378275415533e-08
20.0,3.0,12.0,5.370378275415533e-08
20.0,3.0,13.0,5.370378275415533e-08
20.0,3.0,14.0,5.370378275415533e-08
20.0,3.0,15.0,5.370378275415533e-08
20.0,3.0,16.0,5.370378275415533e-08
20.0,3.0,17.0,5.370378275415533e-08
20.0,3.0,18.0,5.370378275415533e-08
20.0,3.0,19.0,5.370378275415533e-08
20.0,3.0,20.0,5.370378275415533e-08
20.0,3.0,21.0,5.370378275415533e-08
20.0,3.0,22.0,5.370378275415533e-08
20.0,3.0,23.0,5.370378275415533e-08
20.0,4.0,0.0,0.00020134993246756494
20.0,4.0,1.0,0.00020134993246756494
20.0,4.0,2.0,0.00020134993246756494
20.0,4.0,3.0,0.00020134993246756494
20.0,4.0,4.0,0.0002013499615713954
20.0,4.0,5.0,0.00020134993246756494
20.0,4.0,6.0,0.00020134993246756494
20.0,4.0,7.0,0.00020134993246756494
20.0,4.0,8.0,0.00020134993246756494
20.0,4.0,9.0,0.9953688979148865
20.0,4.0,10.0,0.00020134993246756494
20.0,4.0,11.0,0.00020134993246756494
20.0,4.0,12.0,0.00020134993246756494
20.0,4.0,13.0,0.00020134993246756494
20.0,4.0,14.0,0.00020134993246756494
20.0,4.0,15.0,0.00020134993246756494
20.0,4.0,16.0,0.00020134993246756494
20.0,4.0,17.0,0.00020134993246756494
20.0,4.0,18.0,0.00020134993246756494
20.0,4.0,19.0,0.00020134993246756494
20.0,4.0,20.0,0.00020134993246756494
20.0,4.0,21.0,0.00020134993246756494
20.0,4.0,22.0,0.00020134993246756494
20.0,4.0,23.0,0.00020134993246756494
20.0,5.0,0.0,9.082291944650933e-05
20.0,5.0,1.0,9.082291944650933e-05
20.0,5.0,2.0,9.082291944650933e-05
20.0,5.0,3.0,9.082291944650933e-05
20.0,5.0,4.0,9.082292672246695e-05
20.0,5.0,5.0,9.082291944650933e-05
20.0,5.0,6.0,9.082291944650933e-05
20.0,5.0,7.0,9.082291944650933e-05
20.0,5.0,8.0,0.9979111552238464
20.0,5.0,9.0,9.082291944650933e-05
20.0,5.0,10.0,9.082291944650933e-05
20.0,5.0,11.0,9.082291944650933e-05
20.0,5.0,12.0,9.082291944650933e-05
20.0,5.0,13.0,9.082291944650933e-05
20.0,5.0,14.0,9.082291944650933e-05
20.0,5.0,15.0,9.082291944650933e-05
20.0,5.0,16.0,9.082291944650933e-05
20.0,5.0,17.0,9.082291944650933e-05
20.0,5.0,18.0,9.082291944650933e-05
20.0,5.0,19.0,9.082291944650933e-05
20.0,5.0,20.0,9.082291944650933e-05
20.0,5.0,21.0,9.082291944650933e-05
20.0,5.0,22.0,9.082291944650933e-05
20.0,5.0,23.0,9.082291944650933e-05
20.0,6.0,0.0,0.20623759925365448
20.0,6.0,1.0,0.008028934709727764
20.0,6.0,2.0,0.00027053881785832345
20.0,6.0,3.0,0.00027053881785832345
20.0,6.0,4.0,0.00027053887606598437
20.0,6.0,5.0,0.00027053881785832345
20.0,6.0,6.0,0.00027053881785832345
20.0,6.0,7.0,0.00027053881785832345
20.0,6.0,8.0,0.00027053881785832345
20.0,6.0,9.0,0.00027053881785832345
20.0,6.0,10.0,0.780052125453949
20.0,6.0,11.0,0.00027053881785832345
20.0,6.0,12.0,0.00027053881785832345
20.0,6.0,13.0,0.00027053881785832345
20.0,6.0,14.0,0.00027053881785832345
20.0,6.0,15.0,0.00027053881785832345
20.0,6.0,16.0,0.00027053881785832345
20.0,6.0,17.0,0.00027053881785832345
20.0,6.0,18.0,0.00027053881785832345
20.0,6.0,19.0,0.00027053881785832345
20.0,6.0,20.0,0.00027053881785832345
20.0,6.0,21.0,0.00027053881785832345
20.0,6.0,22.0,0.00027053881785832345
20.0,6.0,23.0,0.00027053881785832345
20.0,7.0,0.0,0.19754523038864136
20.0,7.0,1.0,0.21989689767360687
20.0,7.0,2.0,0.37398356199264526
20.0,7.0,3.0,0.2085718810558319
20.0,7.0,4.0,1.2359966206076933e-07
20.0,7.0,5.0,1.2359966206076933e-07
20.0,7.0,6.0,1.2359966206076933e-07
20.0,7.0,7.0,1.2359966206076933e-07
20.0,7.0,8.0,1.2359966206076933e-07
20.0,7.0,9.0,1.2359966206076933e-07
20.0,7.0,10.0,1.2359966206076933e-07
20.0,7.0,11.0,1.2359966206076933e-07
20.0,7.0,12.0,1.2359966206076933e-07
20.0,7.0,13.0,1.2359966206076933e-07
20.0,7.0,14.0,1.2359966206076933e-07
20.0,7.0,15.0,1.2359966206076933e-07
20.0,7.0,16.0,1.2359966206076933e-07
20.0,7.0,17.0,1.2359966206076933e-07
20.0,7.0,18.0,1.2359966206076933e-07
20.0,7.0,19.0,1.2359966206076933e-07
20.0,7.0,20.0,1.2359966206076933e-07
20.0,7.0,21.0,1.2359966206076933e-07
20.0,7.0,22.0,1.2359966206076933e-07
20.0,7.0,23.0,1.2359966206076933e-07
20.0,8.0,0.0,0.000615541182924062
20.0,8.0,1.0,0.000615541182924062
20.0,8.0,2.0,0.000615541182924062
20.0,8.0,3.0,0.000615541182924062
20.0,8.0,4.0,0.0006155417067930102
20.0,8.0,5.0,0.000615541182924062
20.0,8.0,6.0,0.000615541182924062
20.0,8.0,7.0,0.000615541182924062
20.0,8.0,8.0,0.000615541182924062
20.0,8.0,9.0,0.000615541182924062
20.0,8.0,10.0,0.04975675418972969
20.0,8.0,11.0,0.936701238155365
